LabSampleID,StoredCropID,PlantedCropID,StorageBinID,SampleHarvestDate,ProcessedDate,SpecificGravity,StemEndSucroseGramPerLiter,StemEndGlucoseGramPerLiter,SampleCollectionMethodID
83C61291-7077-4B35-BAD8-3E7E75F88E85,626ED8D0-8712-4821-BD70-832E44F44A47,B9BAC66E-D374-42BD-AD2D-E56167B3F330,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F,10/3/2022,10/3/2022,1.09,0.64,1.84,2
AF78C464-68D3-4DCF-951A-3E81DC71AA00,7FAA7EA4-4E6C-4E14-A61C-6A6F77B4C331,108F9567-C559-4CEC-B638-F20F0114FE15,53107F3E-4308-489A-B298-80D55583C4CB,11/19/2021,11/19/2021,1.077,0,0,3
DE1F50A3-7394-4781-A555-3E8BB37A9A7C,2E68AC14-3057-47D0-877F-2F9AF5B9E358,D1823A6C-1387-4018-87DD-D209EDFF2BAE,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2,10/7/2022,10/7/2022,1.088,1.18,0.82,2
FE8060F9-9DC2-4D3C-AB95-3E8FDBD53A2D,A70AB75F-57E9-41F9-855F-903664B91A2E,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,9/21/2021,9/30/2021,1.088,0.47,0.53,3
1DB9F194-0B6D-441C-9C22-3E9A4DE44184,F033BC51-3658-43A2-AB2C-94766B2D8305,1C3227D7-C6C3-4201-8E6D-C40B7E727EAB,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579,9/28/2021,10/4/2021,1.08,0,0,3
34093A9F-410F-4D9C-9334-3EA765B498B1,,DF8CF472-2691-4F66-9FD8-F17006041BB8,,9/6/2022,9/6/2022,1.081,0.69,0.02,1
5DA2AAF8-CA5F-4F14-8C0E-3EDB221459F4,258222C0-EA09-486B-ABCC-D9E615726BE1,6DAF0203-BF92-4C0D-8A99-07DA3111AC87,CBB70A16-C82B-42B2-8620-216E3158C9E8,11/17/2021,11/17/2021,1.073,0.15,1.78,3
54EB2A2B-3810-4A6B-A72E-3EF723CD7704,BCC9E5CC-44D7-40D9-8F1C-680A53B2CF38,226C4A90-96CA-4BA0-9569-6447781C0055,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579,12/8/2021,12/8/2021,1.082,0.58,2.27,3
BB47378D-D846-418C-975B-3EFBFE84086D,BDA749B1-AE43-419C-B6F4-6238BE37CDCD,43A97F8B-49C9-41B8-8E09-26C185A4D777,BA6CAD63-86E8-4215-B513-F4FB23FC4D76,9/30/2021,10/1/2021,1.083,0.48,0.64,2
B7BE0B3C-C6D9-4E3F-8DCF-3F04B5330912,2107393A-F8B2-42A7-8858-B1C4731776B2,5039F5E3-5FBF-49F3-9BB9-1A85AE6EF1E7,24486431-253D-4BD1-9401-A4A535E1319D,10/12/2022,10/12/2022,1.076,0.33,1.59,2
E2D2D7EF-3E28-4765-8C66-3F0A438D6B31,4A4BD8A2-E07C-4964-B249-E2824EEC7418,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,11/19/2021,11/19/2021,1.078,0,0,3
DEDA9B94-8587-4713-BF0F-3F1DAC997BF8,,B48F4558-9E49-4462-8BC8-B3B11076E51D,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,9/25/2021,10/5/2021,1.094,0.31,0.56,3
DE8CFCB6-0349-4630-8AB3-3F1FA8BE59A0,5473A72B-4CFE-4280-8F8A-9C8A272FF53A,7271F505-A262-4420-87D8-6DD3DFB64F4A,C3931881-9887-4A77-81D4-16C30571BE18,1/11/2023,1/11/2023,1.083,0.21,1.66,3
A53476BF-1591-422E-BABF-3F246AF82DD9,EDB3201A-A994-4C3B-8BF6-56FE659E0DAB,6F92D424-4C2C-45E5-BFDF-08525AC12365,DC101218-7A6A-416E-A880-4837DE382B2F,2/16/2023,2/16/2023,1.085,0.23,2.8,3
1C384EA6-49CC-4186-853D-3F267DA7E026,,C8BEA554-29B4-4868-8B12-4CC5C6E53622,,8/26/2022,8/26/2022,,0.48,0.89,1
3BBC1754-0F80-49FB-A8C5-3F2ECD7186A3,B7D95DD0-CFA4-4503-BE6A-842A65720A5A,9FA22D81-02F9-4311-A429-16C526DE45A7,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC,11/18/2021,11/18/2021,1.091,0.21,0.82,3
669822DF-F965-459F-A745-3F35A8B73FBB,AB80DE1D-D381-4811-9B6C-1636D8A7C8A9,578AF485-54E4-4AC4-8597-B81150AFEC95,53107F3E-4308-489A-B298-80D55583C4CB,1/21/2022,1/21/2022,1.074,0.41,1.72,3
D93069AD-27EE-4A6D-9D08-3F46DB952DB1,,E3D42CE7-0191-441E-B419-4700913C3831,,8/23/2023,8/23/2023,,0.44,0.15,1
D7746738-27E2-4553-A222-3F68039A242F,5B6F149B-9A8B-4416-8092-75F6D51387A0,87D614C6-53A6-4619-BC70-79964933141D,C524A50A-B5BA-4404-8A9E-413A4EEF51C6,9/23/2021,10/1/2021,1.088,0.54,0.61,3
82A8EEA6-D39F-4681-866F-3F6BBF26B7B9,61076BAF-1380-4B34-959F-0D388671F2B0,8EE7593E-8F1D-4FC7-A9DF-46243730985A,84B13C76-F342-4DD8-BE47-EC46BCA59099,9/15/2021,10/28/2021,1.084,0.45,0.89,3
733DEF2A-B25A-40B2-B4B0-3F6E4163B269,18B8626C-25FF-40C5-89AE-ADE3FFB76BB2,9D5A915A-1DB5-4B84-BD1D-43157D606B6E,F45EF324-714D-4015-B88D-A46D537D515E,9/18/2023,9/18/2023,1.087,0.67,0.48,2
3D87A83C-5FCC-42BE-AFF3-3F7090ECB300,6B88FC92-04C2-4671-9D5E-D682488F1161,12A107C2-13AD-4558-AB8E-D74152E567F7,EE9CC013-E44C-4309-BC72-258A43D0949F,2/1/2023,2/1/2023,1.082,0.02,1.98,3
EDBE743F-C68B-4507-9A6F-3F727D7E7D0E,90B82E77-0A1D-4D1C-ABC1-B4185DAB4DB9,3531F390-08C6-4D35-96DD-F9E62959C6DB,0A512D49-73BA-4DAB-B532-C990A175793E,9/18/2023,9/18/2023,1.084,0.5,0.54,2
16D22928-E68C-4614-AA38-3F77218F7863,08EF3BEF-4FFE-4F3E-83A4-BABAB7B326D5,74F617A4-0F3C-45C0-8CF7-A2308BB30593,482E3547-0139-4B56-BB5E-8557F2066036,11/10/2021,11/10/2021,1.073,0.05,1.12,3
2C24F0B5-DC87-4D1C-8BAC-3F79D11EF534,C02BEFA7-6EBE-4FC1-B89D-89F4E44F700F,4618BEEA-B19C-4711-A7E2-908CA9E6EDE7,DC101218-7A6A-416E-A880-4837DE382B2F,1/10/2023,1/10/2023,1.078,0.35,2.6,3
A19AB647-83BD-4951-BF08-3F8D72D451CE,0E925C1D-6873-45DE-A7FB-EE2B764C98C0,86119D36-9A61-433E-9FF6-F118DF185E09,389FF257-5923-4C11-9BFE-8BB015AD414F,9/23/2021,9/24/2021,1.087,0.48,1.59,3
F0A348A2-9D29-4B93-9D7D-3FA5C3EB9B31,B1D1F0D2-3659-4D75-B9C0-3B0114464E4A,6E3214FD-B565-49F2-BB3F-66DBC3BFF8AE,B3867ECD-B328-4867-933B-DA0A5E5A248B,11/16/2022,11/16/2022,1.08,0.25,1.14,3
E0945035-B43B-497A-8F9D-3FAD3ACA273B,DA08722E-E2CF-4250-A5E9-C1C2C3450674,3F0AF2E3-52FB-41A3-8915-9C9BF9549F89,4CE9573E-6FE1-4E49-83BC-2207E05ABA99,9/25/2021,11/4/2021,1.084,0.28,1.55,3
37C042D2-EA8C-4A52-B3ED-3FB66BF68E92,,B48F4558-9E49-4462-8BC8-B3B11076E51D,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,9/25/2021,10/18/2021,1.092,0.46,0.69,3
7A77A8B6-585C-4AE1-AE34-3FC8591227F5,81CB8BB0-8382-49ED-A3BB-B1345B23A07C,9FA22D81-02F9-4311-A429-16C526DE45A7,A83BE29F-3278-48BC-AB48-2FFB06EC94D9,9/22/2021,10/13/2021,1.082,0.57,0.43,3
46B4A4DC-A0D6-4E85-B2C7-3FD869A922F8,,BB76F9B2-B0CD-4583-982A-4C9218CDAF45,,8/23/2022,8/23/2022,,0.47,0.04,1
32993C4B-530B-4118-8FCE-3FE2E0065203,,169307BD-62CC-4463-BAAE-2A9D1374A942,9D99996C-7B13-4B34-8FCB-29339F018231,10/14/2022,10/14/2022,1.094,0.8,1.7,2
DB4DCA4B-AD90-4289-B26C-3FEBDEB7A45A,614BC452-9343-4838-B374-95FFFB5A679A,EA65D425-5C8A-424B-8C00-CB6F9C1F6FA6,53107F3E-4308-489A-B298-80D55583C4CB,9/15/2023,9/15/2023,1.08,0.44,1.25,2
7FC26B3C-8A35-4E1A-AC88-3FF64D5369DB,,CE7F85C6-6E68-4DAF-80D6-D470EF7B6259,,8/12/2022,8/12/2022,,0.34,0.42,1
50AAA780-3449-4C59-9F18-400EF988B359,37B3D6EA-0C57-4D07-A462-B93FE22C0F63,B85CE798-0868-452D-B74F-75C94F6E65A7,60ED1926-7400-4A76-A86F-8C3B543C3AE8,9/29/2021,10/12/2021,1.081,0.32,1.35,3
1198D8FB-7B9A-4FDB-8970-401CA8424E9A,,6E3214FD-B565-49F2-BB3F-66DBC3BFF8AE,,8/25/2022,8/25/2022,,0.36,0.11,1
7A6ADD19-6BFC-4A7A-ADAC-401EBAAA69EC,5847BA68-8195-4925-B7A4-F3CDF2B97235,D89D370B-BFAB-4BB5-9E4F-AD9362B28976,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,2/1/2023,2/1/2023,1.091,0.26,1.08,3
41C6C003-42EA-4A74-9FF7-401F5D3FE1C9,FFD08AF4-3FF0-4563-9FB5-D0892B614B84,55A4AC1F-AFED-4DED-B286-73F92A423BFA,53107F3E-4308-489A-B298-80D55583C4CB,11/19/2021,11/19/2021,1.068,0,0,3
D8EA3FB7-9A22-4539-A918-401FA4E34D59,7FAA7EA4-4E6C-4E14-A61C-6A6F77B4C331,108F9567-C559-4CEC-B638-F20F0114FE15,53107F3E-4308-489A-B298-80D55583C4CB,3/17/2022,3/17/2022,1.081,0.43,1.47,3
F4337B61-B20F-4C66-BADF-402AC458C6AB,EC0CADCE-BF10-4C2C-A49C-0C21C166E11C,3A800691-9FF4-429D-823A-9FE96B19E476,C45DACB6-79F2-4334-AC35-E1EE1012E413,9/4/2021,10/14/2021,1.076,0.25,1.47,3
98B6B759-DD74-4467-B6CF-404716BA2B69,7FAA7EA4-4E6C-4E14-A61C-6A6F77B4C331,108F9567-C559-4CEC-B638-F20F0114FE15,53107F3E-4308-489A-B298-80D55583C4CB,8/26/2021,8/26/2021,1.073,0.51,0.6,1
8D49D877-1DA4-42A9-8B07-4059CF484300,6611E05B-FBD3-4144-A957-61F1E5E2FBDE,98372F4B-3168-4A6A-B413-9170D1465555,3515F29F-F26F-482C-B666-C30A645E7343,9/30/2022,10/19/2022,1.091,0.5,1.1,3
D2A11972-76E5-41F7-B88A-405C1A73E6C9,9A457914-9262-4E53-850A-E832CF950857,94DD0DFD-730F-4E14-9ED7-A11954CC6990,B1406B1E-AD95-4A02-803C-596B38305FB9,8/23/2021,8/23/2021,1.072,0.6,0.19,1
6172697C-9BA3-42E3-8069-40631E053392,5847BA68-8195-4925-B7A4-F3CDF2B97235,D89D370B-BFAB-4BB5-9E4F-AD9362B28976,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,10/4/2022,11/1/2022,1.089,0.59,1.14,3
E7444963-EB0B-4578-8708-406BD33D41BD,,1F8B666E-3C41-466D-AACB-C2FFE883AEF3,,8/11/2022,8/11/2022,,0.53,0.29,1
43E14FA4-7AE2-4E85-8DD3-4081115AB3F4,,DCE8133E-7535-4DA2-8640-7B2CBBB2CF97,,8/14/2023,8/14/2023,1.086,1.94,0.03,1
7AAC51C4-9FE3-41B6-AECF-409286067BA9,5ACEB321-6CA2-4B34-8B16-99A0021A2D99,5A1B5B6C-2EE4-4569-BCBE-AA5475BA9F90,D972369C-3F07-40F6-87CA-57A58041C0E4,9/21/2022,11/2/2022,1.082,0.34,2.64,3
4D0AA2BF-89B3-4AC6-B861-40972BB34E58,FFDE69D8-A5AC-4AD4-9ADB-F24B225681B3,53915A71-A607-42D8-BEC0-5A4B458C772C,60ED1926-7400-4A76-A86F-8C3B543C3AE8,3/21/2023,3/21/2023,1.077,0.24,2.13,3
2154A710-A4DE-4D73-923F-409E3CF72AD3,,3E17E19C-F2B2-4B24-9643-0081CE22DD0A,,8/23/2023,8/23/2023,,0.36,0.19,1
AA204BBB-661B-4D9A-BB27-40ACC12E1D1B,6C313A60-B9F1-4CF1-A4E1-F5430DF0F23D,58378E82-B27F-44AD-AB75-64DA6F965156,880592A7-AD53-4F66-A176-CEFF504ADDCB,2/9/2022,2/9/2022,1.083,0.93,2.02,3
56599EA8-3AB4-48B8-B894-40B1CBDB48C8,BBED32BB-0EFD-427F-9AC8-BBC3A0C01AD4,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,7AB433AC-A76D-4162-BCE7-AD20723AE24C,12/12/2022,12/12/2022,1.082,0.26,1.79,3
59813C8A-CB1B-4CA2-891F-40B5B6C5F286,4FAB9F05-566C-491E-97E8-4E226C3ED7A0,5E7635A6-DABD-4F11-96FB-8882BC016DCF,09A4B908-8E1F-4C67-BE28-756528A5ABF1,3/23/2023,3/23/2023,1.09,0.35,0.44,3
50FDB30C-70F9-4278-AF7D-40BE79A6EDCD,4A4BD8A2-E07C-4964-B249-E2824EEC7418,90E4B74D-9037-4202-BEE3-880F65958F87,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,9/8/2021,9/9/2021,1.088,1.03,0.52,2
B944BFAF-5FDC-4F66-8A2B-40C2E5991C6B,0FDBF692-E20D-4224-BFB0-5168848A24AD,8606572A-931E-43AA-94A8-59F97C4F0579,EE9CC013-E44C-4309-BC72-258A43D0949F,7/26/2021,7/29/2021,1.059,0.51,0.22,1
FE4AFA33-2D91-44C9-8A00-40CB8776FEAD,,84BA3231-9FC4-4889-B151-93B2A42A835B,,8/9/2022,8/9/2022,,0.57,0.17,1
4F69A7D4-3903-4611-8155-40E2E569CE41,,FA20BBE7-D8A2-493F-893B-85578CE571C1,,8/9/2022,8/9/2022,,2.46,0.36,1
636FFE0A-72F3-432C-B07E-40F00B646910,,858784E6-4F72-4B90-A332-C1EE97AD79C2,,9/9/2022,9/9/2022,1.086,1.13,0.43,1
05B391BF-BABF-4C7C-83FC-4100F33E9480,E69B31C1-C2F2-429D-BD4B-CBDA8038524C,A19726B5-D2AE-4B88-8ECF-B99C2C65FDDA,53107F3E-4308-489A-B298-80D55583C4CB,1/6/2023,1/6/2023,1.091,0.3,1.08,3
9A93E3D9-BF2A-4617-AC6A-410B1D312F3E,,648D6323-3BC4-489F-B635-68E3580914DA,,8/25/2022,8/25/2022,,0.45,0.19,1
CDEF345B-8F13-43E2-B317-410F7EC15787,CB733E1C-10C0-4E02-9224-E84F79F650A1,6F5E3813-A7FC-409B-A807-0333963503D6,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,2/16/2023,2/16/2023,1.08,0.13,2.28,3
D656144A-0981-4D60-B9AC-41130EDA58AB,CB733E1C-10C0-4E02-9224-E84F79F650A1,6F5E3813-A7FC-409B-A807-0333963503D6,B44FF70D-5A3A-4685-BE96-FBEC6BC72174,1/10/2023,1/10/2023,1.078,0.02,2.17,3
6A24CF01-0D0A-4B69-964B-4125F6BE1AB7,5D8F9B6D-E4C1-48CE-96E6-C23D08E13F3E,CC0ADBD9-8038-4275-947F-A2BF395E48F1,7CC8C608-716C-4B5C-9F13-263A888DAC0F,11/8/2022,11/8/2022,1.088,0.36,1.84,3
1C2ED73A-2B51-417D-B9C5-412E371D8062,8E59AA2D-5BEE-444E-A307-8A3FF398AF9F,AB34EA4E-B397-4ABF-B3CE-81AD7F0676AB,4CDB644B-F778-490E-9000-0B3EE52A1BED,9/11/2023,9/11/2023,1.1,2.07,1.01,2
92A7B49D-BDC5-4C9E-868C-4130B844D4CD,BFE60BC9-3CF8-4177-AC2A-589DFF9968F9,9A7A9EDA-4F41-433A-8BB5-9A172DAF6524,53107F3E-4308-489A-B298-80D55583C4CB,11/19/2021,11/19/2021,1.069,0,0,3
A8A31A5B-ECA8-4C6F-9B51-413B1FC56840,2E2B7DE9-39FE-4881-9693-595162DD44C7,A015FACA-E430-4482-92B3-AA52FDEF0EA4,B3867ECD-B328-4867-933B-DA0A5E5A248B,10/6/2022,11/1/2022,1.089,0.43,1.85,3
01A79007-880C-4700-BB99-413DD3907D39,,8B95D453-90A8-44F8-A652-B5F9112E3EC6,,8/21/2023,8/21/2023,,0.67,0.13,1
3DF31597-4171-4ECB-BB39-413FC26F7850,132D4AFD-A3C7-42A8-A79B-A4D86439B53D,45E46658-D06D-4364-BA07-C4E582D5BBC8,51B70068-E324-4E3F-A562-64F099C8063A,12/8/2021,12/8/2021,1.072,0.51,1.1,3
0B51AD40-0433-478C-9A7D-413FFB2CA481,86C47E4D-57A9-476D-9087-E97502F816D0,6481E01E-5B86-47ED-8B99-F0BF8E4313A4,09A4B908-8E1F-4C67-BE28-756528A5ABF1,10/4/2022,10/4/2022,1.096,0.48,0.44,2
3FEBD674-0627-42E4-97A0-4141BDE4AFC0,,E1B7B129-A92E-42DE-A748-F0A090533E35,,9/11/2023,9/11/2023,1.081,0.6,3.38,2
E25B21C1-AD40-40CF-B66D-414524BF3113,0EB71AB4-E93C-49DA-BE4E-0683868407FC,ED54EDA7-4BB9-4198-AB6D-2E49B658E21D,60ED1926-7400-4A76-A86F-8C3B543C3AE8,2/15/2023,2/15/2023,1.083,0,0,3
C170BFE1-78E5-4179-8A1C-415499E4E616,25E29431-B8A4-4EB5-9FF7-CA9C7FBAE0FA,10C1893A-1E1B-476E-AE5C-27926EEC41EA,821B160A-DEDB-4819-ABDD-75A0F16BB803,8/25/2021,8/25/2021,1.068,0.32,0.34,1
257AE12B-C015-4427-83BF-4162544D998B,,5A1B5B6C-2EE4-4569-BCBE-AA5475BA9F90,,8/10/2022,8/10/2022,,1.12,0.85,1
04061044-6929-4242-AA01-417B06896B83,B8D94EB2-5735-40BC-B10C-7D198DBC968A,9A9B56DE-61FE-4C93-8222-FA1FEB9DC2D6,F5C10BC2-1E11-446F-9137-4A78F3662889,12/5/2022,12/5/2022,1.082,0,0,3
319F6CED-5AC7-4858-B5FC-418DE0426F97,,62604C5C-F305-4D29-B402-FECBA7C8C8AA,,9/8/2022,9/8/2022,1.093,1.57,0.26,1
D96C973C-C782-4667-8134-419710BEB110,362B4840-CF7A-4CCC-94F1-D4FC673ADE5E,C7EA400F-B064-4A78-B40A-A884E82540ED,CA589255-21D9-41A2-B6EB-B3A6B502F4CF,3/28/2023,3/28/2023,1.078,0.39,2.81,3
936D39F3-FFE1-43A7-85FC-41A2C1B2D65B,1FF39EFB-B6E3-435C-9844-51EAE96DFE5D,62604C5C-F305-4D29-B402-FECBA7C8C8AA,84B13C76-F342-4DD8-BE47-EC46BCA59099,10/5/2022,10/5/2022,1.086,0,0,2
C753F34B-4E8F-412A-A819-41ADA026229D,5F9F0310-1550-4F99-9AA8-05CB69700DAA,93C5B8D7-5E32-43AC-9300-4B7236A3D8A7,85EABD3C-653A-4BD2-BAD6-408E88A1AB65,2/24/2022,2/24/2022,1.077,0.32,1.04,3
13B9EB91-55BE-4208-9F51-41C36F67BB77,9F39D547-4876-43A1-9EC6-79EA6653649B,6F33D011-F4C6-4749-866C-CF96703A5AB7,415FB915-E89D-4FDB-9403-44D747D7FA0E,11/15/2022,11/15/2022,1.072,0.19,1.19,3
4B92F6B5-F6AA-413A-8396-41C37D406696,D665725C-B6B6-4694-A3D8-27A92EA90D63,0C8EBEB7-7C71-45CB-95B6-EF03A8756E77,1C96E18A-82CB-4D18-9AD0-F30AD5E39AE4,10/11/2022,10/11/2022,1.09,0.89,0.64,2
84BB9A38-FB1E-4B25-9DFE-41CD1FFA4775,,E1A6B874-24E0-4D04-835D-3AEC07AA4ECC,,8/10/2022,8/10/2022,,0.51,0.16,1
6FA85EF6-1D87-4302-AEF6-41CFB329948F,,A19726B5-D2AE-4B88-8ECF-B99C2C65FDDA,,8/10/2022,8/10/2022,,0.26,0.04,1
DC58A69E-E736-417E-B26F-41D312169F56,2ED00AD8-B992-44A5-B47B-870AFE26A081,09B7DD7D-6B18-4D51-BE8A-BDED2940ED89,463E3EBD-9B59-40F1-BC1E-FFF19C54937A,9/28/2022,9/28/2022,1.078,0.67,1,2
D47FEF9F-7826-430E-954A-41E8FC3365D4,1CF7DFF1-9AD3-4517-A9E5-EB1E9E139DD2,C8BEA554-29B4-4868-8B12-4CC5C6E53622,415FB915-E89D-4FDB-9403-44D747D7FA0E,10/4/2022,10/4/2022,1.08,0.27,1.97,2
D48C5A32-6D50-4984-B02D-4202D10D3C4B,,5777BD4F-CAA0-4720-91E0-7F4EC4346694,,8/23/2023,8/23/2023,,0.55,0.44,1
E4C25909-990B-43F6-9174-420C9F5650F4,5D8F9B6D-E4C1-48CE-96E6-C23D08E13F3E,CC0ADBD9-8038-4275-947F-A2BF395E48F1,7CC8C608-716C-4B5C-9F13-263A888DAC0F,9/26/2022,9/26/2022,1.091,0.86,1.47,2
90909EC0-FB27-42CC-844A-420CCA8D6D55,24912B28-03A5-47CD-93A0-F3FA99811FDB,66A5CA8E-F369-4A9A-9564-3B9CF2197D0D,F844BDFA-67C5-4F3C-9AC6-91D0521E87E0,9/13/2021,10/7/2021,1.082,0.28,0.91,3
09B915E0-ACB7-44C8-8950-420D2E512364,1CD68716-756C-444A-BC42-51180566FDB5,82E315E1-FCEA-40D0-B6A8-95A9DC6681B2,850202B5-4A09-4ADD-B19A-971AE893CA86,11/22/2022,11/22/2022,1.08,0.19,1.15,3
DCC62ECA-C27E-4D66-911F-421476B92E0D,,408C1843-50B5-4375-BB10-57DCF21FE2C4,,9/12/2022,9/12/2022,1.071,0.14,0.44,1
1AA557B9-B474-4486-B8F9-42163417BBA1,,2DF7DA7D-4640-4715-BCD6-C8D24E1E3535,,8/22/2022,8/22/2022,,0.49,0.24,1
F3BF060C-B2F5-4F3C-9720-4218C907CC10,,59F199F1-3ECD-417A-977B-5769A922FC9F,,8/25/2022,8/25/2022,,0.89,0.17,1
E4F19038-C1C4-4E64-9593-422285E077E4,,6F5E3813-A7FC-409B-A807-0333963503D6,,8/24/2022,8/24/2022,,0.44,0.31,1
540761F3-3F6C-4B11-A2B9-423C68EA22A3,,8FB06497-B17F-478B-9DBA-DB0F70D0657F,,9/9/2022,9/9/2022,1.077,0.72,1.29,1
078ED5FC-ED6F-4FD6-B78E-42565EC29E06,,99658080-F257-4B06-8375-8BD11BA3B279,,8/11/2022,8/11/2022,,0.44,0.64,1
63ECFDAD-EDE2-4266-A7C0-425F48D0E618,,BD4CBEED-BC45-47B8-A62A-83B89E50E04B,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7,10/14/2022,10/14/2022,1.09,0.55,1.2,2
909FFCBF-BB59-4CFF-9BB5-4260122ABDEE,,5D0F149E-3EAC-4572-A35D-C88035BB3DEE,,9/13/2022,9/13/2022,1.08,0.44,0.44,1
CCB2E38F-75AE-468C-8568-4264B4C888EA,,E453F4A6-52CD-4EB5-99DD-B208D212F3EF,,9/12/2022,9/12/2022,1.095,0.78,0.36,1
858AAE3A-F581-4D29-AF86-42770AD73B3A,,B8BB4A80-6EF8-49A5-88D6-6ECBA33F47D4,,8/21/2023,8/21/2023,,1.34,0.08,1
3EBB154D-EEEA-4305-A00B-4277CC7DA757,,DD295CF7-DA9F-4DAF-A9D9-4A3AF2A986F6,,8/22/2023,8/22/2023,,1.77,0.07,1
3A7B6299-B202-4BBE-9490-4279BF201699,0EB71AB4-E93C-49DA-BE4E-0683868407FC,ED54EDA7-4BB9-4198-AB6D-2E49B658E21D,60ED1926-7400-4A76-A86F-8C3B543C3AE8,4/13/2023,4/13/2023,1.082,0.14,2.34,3
4D00C899-1CA0-4E65-81CD-4283062F731E,38A7CBBD-5204-446A-99D8-3851C7E6E70C,408C1843-50B5-4375-BB10-57DCF21FE2C4,53107F3E-4308-489A-B298-80D55583C4CB,11/18/2022,11/18/2022,1.07,0.02,1.6,3
61776DE4-18B1-47BB-8355-4285219676E5,5473A72B-4CFE-4280-8F8A-9C8A272FF53A,7271F505-A262-4420-87D8-6DD3DFB64F4A,C3931881-9887-4A77-81D4-16C30571BE18,10/27/2022,10/27/2022,1.081,0.24,1.33,3
260F0E44-B2E3-4059-BB59-42928B780095,2E68AC14-3057-47D0-877F-2F9AF5B9E358,D1823A6C-1387-4018-87DD-D209EDFF2BAE,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2,1/10/2023,1/10/2023,1.087,0.71,0.96,3
C900AAE9-AD64-48D2-AD98-429841C5FA23,3294F42D-13AF-4B83-9A1E-142986F6DE3B,5112BECF-DD48-417E-ACFE-E4A175C8B9A2,4CE9573E-6FE1-4E49-83BC-2207E05ABA99,9/24/2021,10/14/2021,1.079,0.26,1.38,3
2CFDE18A-8ACB-4E62-9094-429FFBB3C13D,F1732652-946A-4B09-97A0-3177D848C771,8D82C7E8-5157-4E6D-988D-58BBA2975127,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304,3/10/2022,3/10/2022,1.079,0.35,2.82,3
7A18366F-AF70-4757-B597-42A9525BE8B6,,CBFBF369-53E7-409C-9258-7056F7478A2B,,8/9/2022,8/9/2022,,2.28,0.46,1
34EA09ED-306C-4CC4-A21F-42AA14522C06,,3113FD2D-C6BC-472E-B49D-9099BA20230D,A9E155D6-DBF0-48BE-A3D7-E6CC215F999B,12/8/2021,12/8/2021,1.078,0.53,1.36,0
AE6C8E97-61CC-4E13-A855-42AC5163D364,,DA9FD2F4-E2B1-459B-B0EB-DBB60DB9EF07,,8/11/2022,8/11/2022,,0.36,0.48,1
DFA0256F-258C-404A-908A-42ACAC7D9BB7,,1746C2BC-D404-4927-A7E9-0301F176009C,C885548C-076B-417C-A3CA-9C8BDDC94E4E,9/10/2021,9/15/2021,1.088,0.42,0.33,1
B4E42622-99DD-4A2D-9174-42B7581E66DB,45DF9CEA-B118-4DB8-B1D4-C29536B1ABA7,FFFCF1AE-70C5-43A4-BB37-E4100446ECD4,284A83E6-568C-4859-9E55-526ABE9D5979,9/13/2023,9/13/2023,1.085,1.15,0.81,2
F8ECDFFA-1797-4273-A7E1-42C1FE1303FE,FFD08AF4-3FF0-4563-9FB5-D0892B614B84,55A4AC1F-AFED-4DED-B286-73F92A423BFA,53107F3E-4308-489A-B298-80D55583C4CB,9/16/2021,9/17/2021,1.075,0.58,0.34,2
CD1898D5-67C8-4365-8AB8-42C368798803,,B3936F93-E3C2-404A-B076-FB573D3CC503,,9/8/2022,9/8/2022,1.078,0.45,0.33,1
93BB0703-CFB9-42DD-968F-42C3F161D8DD,0B5DDCC7-2F5E-4E0A-895E-65A3C2D6196E,1A8E68E7-273C-468A-AC3D-D43C16B22695,07388574-824F-43A9-90F5-15D6AD36B694,12/8/2022,12/8/2022,1.091,0.42,1.04,3
83439E21-D833-49DD-98E3-42D13E8B6FCD,BB40977F-D4AC-462D-9A89-1AF9A8165DF9,C7EA400F-B064-4A78-B40A-A884E82540ED,ED3747BF-65DC-4501-B789-6FC8A2C0ADDA,10/10/2022,10/19/2022,1.082,0.14,2.26,3
F02304F9-3B1A-4E0D-8208-42D70C5BF623,3BA537BB-05E4-4A8A-8962-8AC47DC97EEE,863ECF98-348C-4E04-B0AF-5666DC5E311E,53107F3E-4308-489A-B298-80D55583C4CB,3/17/2022,3/17/2022,1.076,0.35,2.07,3
