PlantedCropID,CanopyDate,CanopyPercent
A9307614-9C13-4DB8-AD11-5544392B9AC9,8/22/2023,0.9835
DC5A3A0C-103A-4DAB-BB2C-716F949681A7,7/18/2022,0.943
2532E4AD-3AC8-47FF-A03A-754B37664385,8/1/2022,0.991
D2BB8A0D-0945-43A0-A313-98658B9252F3,6/2/2022,0.017
E190AC08-FA9F-41FF-84F5-A29DE45323DB,7/5/2023,0.991
F7B33DCF-BEA3-4524-8EB4-A498D4784415,7/17/2021,0.9885
05DAD7F3-8D3D-4E86-94CC-A81768A15E83,8/18/2022,0.995
E2B7FD28-5FB0-4D8D-B584-CE86376D9428,6/28/2022,0.387
E2B7FD28-5FB0-4D8D-B584-CE86376D9428,7/11/2022,0.9215
2EA54E5D-50CC-4646-AD6C-D2B7E682E96D,7/27/2023,0.979
E8A9D39A-1D25-40C9-8390-07491A9B2A45,6/30/2022,0.639
84FF5E3F-AC54-43A1-BEBD-1C336A9AA3B6,6/30/2021,0.944
8789072C-6EB3-41C9-AAB8-1F37BC3F6F3F,6/29/2023,0.981
F172DFCD-EF34-4190-941B-2853385F506D,8/21/2023,0.878
C02A084C-0F7A-4CCC-A653-3EF335E0F27B,8/7/2023,0.9805
11ED211D-A4EB-4052-83AD-6A20A608E959,8/26/2021,0.829
E04A37E0-4317-4C29-A75B-7636852EB9CF,6/24/2023,0.288
618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,7/22/2022,0.978
A8F69D0D-00A5-469F-9C03-A97A68C25B8F,7/20/2021,0.993
A45739FC-D92D-47BB-8E63-B0CE5FF33D55,7/8/2022,0.892
E2D1E14A-2E5D-4FED-8F3E-BD3F32FAABB4,9/1/2021,0.567
999E3CE1-0B84-44AF-90EF-CCCD3B6BECE7,7/10/2021,0.99
C791293E-12BA-40A3-A71E-181741350FB4,7/20/2022,0.956
8B1F20F2-3B9B-4763-BBEB-6769A85ED9F7,9/13/2022,0.687
23BF150E-2664-4443-9170-6F94E1083A32,6/25/2021,0.671
12641F47-A0C6-4F3C-87F3-72A68ED616AE,6/22/2023,0.3155
BD4CBEED-BC45-47B8-A62A-83B89E50E04B,6/27/2022,0.545
43686074-FDE5-44D4-8D61-84A9F67F369E,7/8/2021,0.985
A015FACA-E430-4482-92B3-AA52FDEF0EA4,6/27/2022,0.515
44E8501B-0D61-4022-AC8D-C39ECBE26292,7/20/2023,0.9745
92BAC917-9EFA-4980-B379-E5731F1C6C21,5/28/2021,0.005
7D235221-0549-4FCC-83C2-E974008DC1E4,7/21/2021,0.955
5FED7918-E278-41C1-A45D-02240BD1A5ED,7/20/2021,0.951
F19C02E0-DE09-473A-A2EE-198BED7C463C,6/30/2021,0.88
A9159873-5F42-4ED8-B0C6-1DC14D807C1F,6/13/2023,0.154
47110A4D-5492-45E7-A0DB-22FCFE0D50A4,8/4/2023,0.992
B21B66B7-E7E5-4DA9-9093-33239C721026,7/19/2022,0.859
FA73D911-4FFA-4144-B649-70CEB164FD1A,7/14/2022,0.832
B85CE798-0868-452D-B74F-75C94F6E65A7,6/7/2021,0.1
D923F666-3DC8-4C34-BD43-901D65625C6C,8/29/2022,0.993
0DF0B5E8-1D67-43E5-A16B-94ED8B723ECE,5/25/2021,0.015
B114B7C6-4420-46B3-9F99-A2A03950CD4A,6/28/2023,0.872
BF5B7453-D974-4864-AB5D-B49128C2098B,8/17/2022,0.985
027FCC58-AFAB-4555-B8D5-BE8A67B796B7,6/17/2023,0.345
B39523A5-8840-4831-9241-D62C74F405C6,6/28/2021,0.761
5E830E39-151B-4225-8B36-DE26606AEAE8,6/26/2023,0.704
554245CF-897B-4154-982C-E4621D05F3AA,7/26/2022,0.989
0100A798-8BE2-4594-A988-EB7DD370954B,8/2/2021,0.958
6DF31462-E0B4-4866-9D1E-F254D221EFBB,8/11/2021,0.9195
F564DA2D-9613-4E01-8B63-0C567E1BCDA1,6/27/2023,0.841
D74AF12D-DE4B-4543-B01F-7722731048DC,8/2/2022,0.976
0653D5FF-570F-4C64-B6AB-9727B95CFABA,7/5/2022,0.542
03A0BCB7-7B88-443A-8072-992EF8CED13B,8/11/2022,0.9795
ECF0EC35-65AB-4682-94C0-A9C21DB6B66C,6/20/2022,0.499
42D34DE7-8F80-4D91-BCBB-BF3F87D8B6AC,7/29/2022,0.945
CE7F85C6-6E68-4DAF-80D6-D470EF7B6259,8/23/2022,0.9885
1E683264-D904-45AE-9440-001470D3D1C6,7/10/2023,0.983
C6D1FA34-33F2-4CB4-8FF3-143804DA8DD0,8/17/2021,0.988
36B6B740-E1DB-4DDE-A1E5-6076D763C397,6/16/2023,0.11
E9585EB3-FCDA-4625-8F1C-664AF6C4603F,7/11/2022,0.689
B85CE798-0868-452D-B74F-75C94F6E65A7,5/27/2021,0.001
951F8941-2C85-4D6B-A547-90F5AC08A6C6,6/23/2022,0.2285
3432290E-5C44-41E2-8D1A-ADB9B7ACA53F,7/8/2022,0.826
7352738D-3F62-4AC0-B65E-BE04265C6C8D,8/2/2021,0.981
B83E3710-A19D-4358-B8CD-F792E6A0F3DA,6/13/2023,0.165
F5ABBC00-0759-4110-BEE8-00C18C7CB4D6,6/25/2021,0.9005
C791293E-12BA-40A3-A71E-181741350FB4,6/23/2022,0.353
6B8DF939-5A27-43EF-8F9C-20072846EC95,7/2/2021,0.989
AC259749-6B46-4288-9372-77221DC7892F,7/4/2022,0.931
A3438D8E-2726-4825-B42F-A25F4D6BD3F4,7/21/2022,0.964
CF0F496F-4BF2-4122-9123-E14C85B5036C,8/17/2022,0.958
92BAC917-9EFA-4980-B379-E5731F1C6C21,6/25/2021,0.8495
416EDFE6-2A13-430B-81C5-0C4ADD0A4B80,6/7/2023,0.001
60230F94-7349-432E-9724-17D8F562F311,9/11/2022,0.881
22A1F031-A2BB-453F-9022-33D8AF66DA4D,8/2/2022,0.99
45601B32-E66B-48CB-816D-3464A5E3BD1D,8/8/2023,0.9965
9077DD82-35F7-494B-AB84-36A91E0CFA31,7/27/2021,0.9765
C98A1AB3-2BD0-41F7-9420-64361842F4A6,7/31/2021,0.9915
3D57BD94-EC52-426F-8891-64812C16EB4A,6/14/2023,0.46
1EEEAC78-8675-4F97-819E-6990F6152300,7/18/2021,0.967
B8414E53-9D63-45C5-8C09-6A24A4405777,8/1/2022,0.961
6728706A-8E6E-4919-873E-7B853337A2E6,8/10/2023,0.983
2530A9B6-69F4-49E4-9A17-9853BF949A49,7/11/2022,0.948
CC0ADBD9-8038-4275-947F-A2BF395E48F1,8/2/2022,0.959
B0EA0076-C451-434F-A485-AD168278B23F,8/11/2023,0.987
40B96932-64A7-465C-B057-AF98F9E8DBAC,7/17/2023,0.96
629AD49C-184E-4AE2-8D2C-074116C65B93,7/5/2022,0.696
0B567444-01C2-4E84-8D67-0AA9E004EB2C,6/29/2021,0.502
281BCE93-70E2-4DB0-97E9-0EAD14BF34AB,6/21/2021,0.6085
9077DD82-35F7-494B-AB84-36A91E0CFA31,6/2/2021,0.058
78D25A20-23F2-4669-B28F-4B5A1DC89A0F,7/18/2022,0.988
59F199F1-3ECD-417A-977B-5769A922FC9F,7/21/2022,0.939
B8414E53-9D63-45C5-8C09-6A24A4405777,7/5/2022,0.453
2530A9B6-69F4-49E4-9A17-9853BF949A49,7/5/2022,0.95
A4E4836E-1F64-48C3-BB61-A4DFABF45B7C,8/25/2021,0.969
7EF2C969-3A58-4104-BE1D-A836EF930EB5,8/22/2023,0.974
858784E6-4F72-4B90-A332-C1EE97AD79C2,8/16/2022,0.993
C4888F6B-96D1-4B2F-A0C5-C302AFFDD3D4,8/4/2022,0.995
2C90998B-CE3C-4B62-8AEA-C44D89B8C5A6,8/17/2021,0.976
D60491B9-4479-4455-85B0-E09EF961FB6C,6/11/2021,0.3
DF8CF472-2691-4F66-9FD8-F17006041BB8,8/1/2022,0.992
3C9AD93B-E186-4AF7-927D-F9787E48F6F1,8/16/2021,0.976
9A09EF78-3A8F-4093-820F-0154D855E1DA,6/25/2021,0.802
54191545-731D-4221-8D37-200473156946,5/31/2021,0.003
657C9D96-59DC-4BD1-9C55-56DF0936B3E9,6/8/2023,0.183
D254E345-58EC-4C7C-8EBA-67F0A966720A,6/24/2021,0.962
C8BFDA2C-A5C4-41DE-B360-813E9F34F4B5,6/24/2022,0.311
90322361-F862-4450-B2B6-8E295EC82E2B,6/11/2021,0.42
DAF19AC6-55AD-457D-9D47-9287E58AF6BB,6/16/2021,0.176
3FBBEFE8-83EA-440D-8125-A262CAEFDD5F,8/22/2023,0.909
2EA54E5D-50CC-4646-AD6C-D2B7E682E96D,6/8/2023,0.006
A0860615-E886-46D2-8F44-D55E80A297A0,7/12/2021,0.979
26A15162-C122-4AA3-AEB9-E032E4FF5691,7/7/2023,0.86
457B9C83-3135-46C0-9532-0AD855B8618A,7/21/2021,0.996
A9CE9DEB-8F3B-4105-AA3A-231DEC96542F,7/6/2023,0.931
169307BD-62CC-4463-BAAE-2A9D1374A942,6/22/2022,0.065
6906FE3A-0F13-4211-95EC-3535990E9329,7/27/2021,0.983
2613140A-39C3-4A4C-B12B-43F5BA0DA0CC,6/29/2021,0.977
E814A2F1-9704-4A8A-A26F-4A7AC1AD5090,8/7/2023,0.992
9859E384-7D0C-4669-BC18-52452C21CE3B,8/15/2023,0.9815
B8BB4A80-6EF8-49A5-88D6-6ECBA33F47D4,7/13/2023,0.9205
CA99E612-E54E-4DEB-9F8D-751C15644475,8/8/2023,0.981
B0BBD08E-B3D4-4C09-AE8D-B2FF5DC257B5,9/5/2022,0.805
4B97CDFB-F903-45F1-B7CC-C0207C8728BC,6/9/2021,0.087
BD330632-AD48-40B2-9E0F-EF3C14EFB8A1,7/2/2023,0.717
6906FE3A-0F13-4211-95EC-3535990E9329,8/3/2021,0.987
AAE75F40-57F9-4601-B586-3F751DD695D0,6/22/2022,0.437
668FD5DD-7E6F-40C6-A06F-5A559596833E,6/15/2023,0.079
73DDF9A7-65D5-456E-9D76-64336E843542,6/2/2023,0.022
58378E82-B27F-44AD-AB75-64DA6F965156,7/1/2021,0.755
60F6F3D5-5527-4F1B-9B73-6BAF487A2944,7/6/2022,0.973
C47CE197-D7E9-456E-A7EB-7790DC798B33,9/4/2022,0.911
50D9DBE7-778B-4FFA-85E6-7A199020A066,8/1/2022,0.982
981CA912-6FAE-40FC-B3E6-7E3E1D9428B4,9/11/2022,0.7125
BB60EAE2-3079-4EE0-9CD4-9C9742B3C136,6/20/2023,0.476
6C6913EF-45C4-4B20-A8C1-BC98F10B3DD6,7/15/2023,0.998
B83E3710-A19D-4358-B8CD-F792E6A0F3DA,7/11/2023,0.914
4E658109-EECA-47BE-8D15-FEE3D25687AE,6/30/2023,0.315
1521CCCE-AF40-49DC-82FF-0A1A6EFFC9D2,7/18/2023,0.996
747A9884-A795-427C-A33D-0B99AD0FACC1,7/18/2022,0.967
774C5158-D791-4373-A290-55B5C1918392,7/11/2023,0.985
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,7/27/2022,0.966
1462C76A-2BD6-4336-9487-5D07D11FA5AE,7/15/2023,0.968
E9A1A0C1-547E-4D98-BD61-5F7621400D1A,7/13/2021,0.971
624B4B10-4667-40A4-B320-80889DB351A7,6/15/2021,0.373
B50EDB37-0353-45F3-9586-864C55D4B98E,6/3/2021,0.099
696B1CA0-E079-48CB-9B0E-8CBD3FB90028,7/12/2023,0.988
DF648429-0794-4D30-8639-A16E1ED8036C,6/19/2022,0.23
D89D370B-BFAB-4BB5-9E4F-AD9362B28976,8/2/2022,0.976
D60491B9-4479-4455-85B0-E09EF961FB6C,7/9/2021,0.996
BD330632-AD48-40B2-9E0F-EF3C14EFB8A1,6/26/2023,0.394
9C1BE855-EF3A-4A3C-B489-0288DA864E82,7/13/2022,0.986
2FF9F932-6CEC-4E95-860D-02CDDF85204F,6/17/2022,0.111
D3181571-9839-4E6C-B32E-050B4F3698B9,6/21/2022,0.185
46462561-83B2-46D4-B921-235F89A71CD5,8/1/2022,0.986
1166099E-71DF-4481-B190-51759FAD1248,7/5/2021,0.963
C00C066C-13FC-430B-BAC6-53AE2966D701,5/28/2021,0.006
8805EB29-ECC3-4D09-81AE-572ECBA6E099,7/26/2022,0.988
7437616B-76FF-4176-9582-5DF6927EBD7E,7/25/2022,0.988
39E6D5D5-77F8-4417-BBDE-65B20CB7634E,7/18/2023,0.999
AC259749-6B46-4288-9372-77221DC7892F,6/20/2022,0.703
13B5C1BD-7DB4-44DC-A320-7E82CACDCA1D,6/26/2023,0.394
CAD32DB8-CCD6-4BE8-A89D-8F7721996701,6/21/2021,0.658
65CEC24F-CBA1-4B8E-AAE1-A21E79BF9BD6,8/16/2023,0.9795
A2AA17CD-1971-4627-8B1B-AEE199FD4351,7/18/2023,0.992
12A107C2-13AD-4558-AB8E-D74152E567F7,7/26/2022,0.991
B7F8BEB2-D39D-48FD-9E1E-D74E46071919,6/29/2021,0.97
55232612-87E2-4039-890E-F813B122E5D9,7/11/2022,0.945
5B1751C6-533D-4A21-9B41-0C686ADA3E6F,8/24/2021,0.686
54191545-731D-4221-8D37-200473156946,6/15/2021,0.518
E9B3B278-A309-4422-BA79-420A31E99998,7/18/2022,0.986
46FC9C13-A46A-4927-B920-490DD516DB7F,7/15/2022,0.9895
ADDE24FF-6B74-4006-9F1E-4C12C2A40751,7/5/2022,0.859
7D153141-15E8-4A70-9E5D-51DB2C8DA698,8/10/2021,0.981
D254E345-58EC-4C7C-8EBA-67F0A966720A,7/7/2021,0.9415
C7FB0C85-BE4C-44F0-AF4B-69278F303B68,7/20/2023,0.979
98372F4B-3168-4A6A-B413-9170D1465555,8/9/2022,0.981
CC0ADBD9-8038-4275-947F-A2BF395E48F1,6/16/2022,0.028
D89D370B-BFAB-4BB5-9E4F-AD9362B28976,8/16/2022,0.994
A45739FC-D92D-47BB-8E63-B0CE5FF33D55,6/23/2022,0.35
42D34DE7-8F80-4D91-BCBB-BF3F87D8B6AC,7/22/2022,0.97
045BC57F-96B9-401A-A4DB-E6786F9FE2FB,8/18/2021,0.995
6B92B887-70AC-477E-B5D4-F7541248ACDF,6/21/2021,0.955
6F92D424-4C2C-45E5-BFDF-08525AC12365,6/23/2022,0.627
52485EEA-EB74-4D4D-857D-09A5B75563C5,7/18/2022,0.902
B63F90C3-C1D8-430B-80EC-0AC13DA99631,6/16/2023,0.509
A894AC3D-922F-4551-82A1-1706116D36A8,7/18/2022,0.962
989588F5-B523-4204-82F3-1EF1D4CD942F,7/6/2021,0.992
E9D5B0D1-6398-4FC7-9525-26180B6978A3,6/7/2023,0.188
64A05796-15F5-4E6C-A0F8-415F68F53444,6/21/2021,0.938
78E5D7D1-AACE-46A4-A336-5C4E33F70497,6/29/2022,0.732
3CA50D36-268A-40EB-BC99-5D7C22CD2461,9/10/2021,0.5875
E9585EB3-FCDA-4625-8F1C-664AF6C4603F,9/6/2022,0.652
DD18EF9B-F3BF-40E9-A07D-7D482405C946,7/10/2023,0.987
CBB91060-B3D0-4CA4-B2A0-82F48552C830,7/26/2021,0.988
E7D87E83-FFDE-4F72-B7E6-93C2B5F9B4B3,6/20/2023,0.249
618FBC9C-D3CF-4DC1-8AF0-93DF371CE04F,6/9/2022,0
09254F55-DFF1-411E-BD1B-98196119A5D5,7/26/2021,0.985
7D9A5948-0FE1-4D8C-8D1A-9E40D0D581AC,6/7/2021,0.326
D89D370B-BFAB-4BB5-9E4F-AD9362B28976,8/10/2022,0.9565
0301C08D-A5B4-4C32-97D6-C1B4D21AA553,6/26/2023,0.692
F0DEAD00-9583-4D94-91DD-CFEF2766D16F,8/23/2022,0.931
41F9150C-D274-42F7-BAED-F02117DBE242,6/28/2023,0.372
C4C5B926-2CBD-4F2B-B6FE-060106F0C6B2,8/16/2023,0.967
A0A5AD4B-F2F9-4C96-AF4E-18AC5ECF213C,5/25/2021,0.0065
A07B6FA1-ED0E-4BAF-8DB0-27327040E4EB,7/28/2021,0.993
E0F04865-6268-4B07-A797-2DF9F0E58BEF,8/17/2021,0.986
E9A1A0C1-547E-4D98-BD61-5F7621400D1A,7/25/2021,0.987
4AAF53CA-EC3D-4D33-999A-5FAF88C4B959,6/3/2023,0.181
AE617946-91B7-415F-9682-659229E1ACF5,8/31/2021,0.759
45883683-43DC-4688-82B6-87F0CCEFEFCE,6/27/2022,0.7185
8BBA4A3A-CDE9-4863-9955-A0E238B9BA77,6/21/2022,0.31
6388C533-0778-4034-A7F1-ADE8F9F7BB07,6/14/2023,0.171
BF5B7453-D974-4864-AB5D-B49128C2098B,6/23/2022,0.382
A894AC3D-922F-4551-82A1-1706116D36A8,9/14/2022,0.606
1064E6DE-24F4-43A4-8FB4-3AB027655DBD,8/23/2021,0.7435
AD98C170-B62D-4856-9C83-3DE028DE9863,7/26/2021,0.983
41255883-87D9-4F47-80A6-3FF5CCF802C9,9/10/2021,0.676
D029334D-B25D-4C94-BA8A-59E35BF44E8F,7/3/2023,0.812
B12B975F-3609-41EB-886B-6194CE0BE32E,6/5/2021,0.2235
AC259749-6B46-4288-9372-77221DC7892F,7/29/2022,0.934
43686074-FDE5-44D4-8D61-84A9F67F369E,5/28/2021,0.0885
4618BEEA-B19C-4711-A7E2-908CA9E6EDE7,7/6/2022,0.698
27D64F8B-B02C-4CF7-B75F-A29EDEA44C67,6/10/2021,0.137
CC0ADBD9-8038-4275-947F-A2BF395E48F1,8/16/2022,1
A45739FC-D92D-47BB-8E63-B0CE5FF33D55,9/2/2022,0.6415
7170A867-D8BA-4166-AA05-D57D4B0EC176,7/18/2023,0.9775
1869AEBB-5A69-4606-84EE-FEA28044F3AA,8/8/2022,0.994
D61256A4-24F6-4B37-B82B-1D1EB23A9AC4,7/7/2023,0.967
874C9534-64F5-4B72-942D-2835C4E553F9,7/21/2022,0.882
44AA146F-C1BC-49B0-B557-2EE07FDE5A69,7/13/2022,0.988
2E975117-9F9C-4B57-9C96-4264268FC5AF,6/30/2021,0.771
873326AC-9B2B-40CA-B32E-43A94FDE4698,7/10/2023,0.78
1462C76A-2BD6-4336-9487-5D07D11FA5AE,8/23/2023,0.954
816C9906-F146-4B21-8CAF-7A5372F643CC,7/25/2022,0.885
77ECA780-BA47-4544-B9C6-99A374644E20,7/17/2023,0.988
CE9BFF64-DE9A-4B4A-AA87-A672962A21B9,8/3/2022,0.991
B0BBD08E-B3D4-4C09-AE8D-B2FF5DC257B5,8/24/2022,0.989
8A844415-1F89-4F5B-8ECE-BBE68DC9AFB5,8/15/2023,0.933
25C01874-E6DF-4CB9-B6C5-C8F39C1B2AA0,6/29/2023,0.943
66633F57-90B4-49A4-A9B1-D59E433D4F4E,7/26/2022,0.992
CAE86BAD-5344-4A89-9C10-3B64456C823A,6/29/2023,0.999
ACA53447-78F3-4EBD-860B-54C86AF1266B,7/9/2022,0.979
80B6D74F-0A0B-41EF-96B4-580A4056435E,6/3/2021,0.07
43802B4D-8AD7-469E-9952-8BDE00BF543C,6/30/2023,0.683
E0E88773-A87C-4CDF-A2B6-90332580A632,7/14/2023,0.993
FC602E3F-C32A-4F8E-B325-9B6B6490D69F,6/22/2023,0.834
77B59B10-313F-4CE7-89E5-9E204C2C93C5,7/2/2022,0.814
02331024-B202-4412-8481-A0519E9CFE8E,7/6/2022,0.82
94DD0DFD-730F-4E14-9ED7-A11954CC6990,6/3/2021,0.048
A8F69D0D-00A5-469F-9C03-A97A68C25B8F,6/26/2021,0.994
AA98CE94-7E25-4B49-84EF-ABFC44A1ABBD,8/10/2023,0.976
448CF992-01C6-442C-A65F-B444E4F35EBC,8/1/2022,0.962
7D2DEA93-D4A0-4E3A-AFA2-E2C673175BB1,8/7/2023,0.998
FB3187D8-FA72-4637-9D44-EF976632BE6E,7/11/2022,0.903
970394AE-EE99-4709-9E5F-0359DAB396A1,8/9/2023,0.986
D3181571-9839-4E6C-B32E-050B4F3698B9,9/6/2022,0.985
9A6A53C0-A391-429A-B9D1-24E72610CCDD,6/28/2022,0.281
065B7FA1-D6D9-45BE-8D41-3266599D8C53,7/10/2021,0.642
6F3E84C5-6D69-4288-ADE4-33AC40852908,6/9/2021,0.1
CDE81E44-4D45-465D-9EED-394800738E19,7/15/2022,0.957
AD98C170-B62D-4856-9C83-3DE028DE9863,8/19/2021,0.855
668FD5DD-7E6F-40C6-A06F-5A559596833E,8/7/2023,0.997
4EBF526D-BC11-47C7-A460-65DBBFC25FDA,6/26/2023,0.472
E9585EB3-FCDA-4625-8F1C-664AF6C4603F,6/16/2022,0.115
648D6323-3BC4-489F-B635-68E3580914DA,6/16/2022,0.289
44D8729D-3090-4264-84F2-6DFB7C2DE3FB,7/25/2022,0.961
23BF150E-2664-4443-9170-6F94E1083A32,6/5/2021,0.05
08424CA9-82BD-4C90-B297-73C622BCC771,7/3/2023,0.585
491C648F-47B6-4893-B676-7B47BD6A7858,7/7/2022,0.778
90E4B74D-9037-4202-BEE3-880F65958F87,7/22/2021,0.9695
ECF0EC35-65AB-4682-94C0-A9C21DB6B66C,8/26/2022,0.838
BA16A6DC-4892-47BD-B7AA-B791DDAE69A3,6/7/2023,0.0875
BA16A6DC-4892-47BD-B7AA-B791DDAE69A3,6/27/2023,0.708
1409BAD0-E022-4284-99AD-D135E29546C9,7/25/2022,0.966
7D235221-0549-4FCC-83C2-E974008DC1E4,8/25/2021,0.986
0100A798-8BE2-4594-A988-EB7DD370954B,7/8/2021,0.982
E8A9D39A-1D25-40C9-8390-07491A9B2A45,7/28/2022,0.985
C783C4FF-A523-4002-8DFD-0A7FFFE53504,7/20/2022,0.955
B7A8DAD1-68A7-43D0-9407-37F521565009,6/22/2023,0.987
F0413B80-AC6D-4050-8752-3DAF540B89EC,8/8/2022,0.989
C02A084C-0F7A-4CCC-A653-3EF335E0F27B,7/13/2023,0.963
A65C3221-D0AA-4301-8AF4-4C691A3C6AAB,6/19/2021,0.463
95A48EA4-C031-46C6-9591-537203E24B6B,9/1/2021,0.002
9A7A9EDA-4F41-433A-8BB5-9A172DAF6524,6/25/2021,0.6805
CE37C82B-CA55-4D70-AE44-A85F2E0242B8,7/13/2021,0.987
A930C661-97EE-4D35-B8D9-14B46D1AD4E5,6/9/2023,0.151
81391D08-52B1-413D-A79D-1C4B8D938885,7/29/2021,0.9785
82CDDB6E-48A3-4B70-ABCC-2F38A4924D94,6/9/2022,0.094
BB76F9B2-B0CD-4583-982A-4C9218CDAF45,6/14/2022,0.044
CCABA736-985D-4A9A-954C-6D2438BB3E7E,9/11/2022,0.965
361CC34E-EA5C-450C-9090-7FBA9FFE4CE6,6/19/2023,0.804
99658080-F257-4B06-8375-8BD11BA3B279,7/11/2022,0.969
2B0C33A0-4D58-49C5-8595-9BC9DB0A0546,5/24/2021,0.0115
A5C242D2-0169-47D6-80C7-A09D792D4AF2,5/27/2021,0.096
448CF992-01C6-442C-A65F-B444E4F35EBC,8/23/2022,0.992
255B5465-1DD4-4713-A3F8-D5324FFFD19D,7/13/2021,0.986
C7F17933-1FE8-45EC-845A-E196AF2D7DF6,7/20/2023,0.956
3E17E19C-F2B2-4B24-9643-0081CE22DD0A,8/7/2023,0.998
C0EDB885-2C96-4C4A-B8E8-1062A3728FFC,7/21/2021,0.976
874C9534-64F5-4B72-942D-2835C4E553F9,6/16/2022,0.243
1AF08665-3F83-4126-AAB4-5213BACEAC69,6/16/2022,0.101
E2B76BB2-C8AC-4F88-B002-57C5D8F09F76,7/11/2021,0.976
BE60CF68-F425-435F-9A22-686B290E7B3D,7/14/2023,0.9655
11ED211D-A4EB-4052-83AD-6A20A608E959,8/13/2021,0.932
37256956-BE47-4B2C-935A-7EE6F05B076A,6/7/2022,0.027
98406F21-D314-4B93-81AF-8192939071D5,6/21/2023,0.514
DF648429-0794-4D30-8639-A16E1ED8036C,7/5/2022,0.795
A3438D8E-2726-4825-B42F-A25F4D6BD3F4,8/30/2022,0.791
1FED2C10-7627-4AB7-B7C0-A8C2276F06DA,6/29/2022,0.392
8470D38A-56E3-4D10-9701-C86369764107,6/2/2021,0.1035
E11FC962-F0AF-4CCC-9B68-F0FF676E7090,7/14/2023,0.981
EC7D9078-A14F-482F-ACD2-F4B0B3FDDF09,7/16/2021,0.968
C588E4EC-63EF-4F34-ABA7-FA9CD4A1147C,7/8/2021,0.959
50CF47D4-E9BA-45F2-ACEC-FF8074B96F12,6/8/2023,0.2
F564DA2D-9613-4E01-8B63-0C567E1BCDA1,7/3/2023,0.965
0017DEF2-A2A6-4C10-B3B2-11D15F235F22,4/21/2021,0.001
EF32434D-AFCB-4367-AA82-13F47F1530FC,7/29/2022,0.983
1B4BDE28-91D2-435B-9BB9-1C2E851AECEA,8/10/2021,0.984
6F3E84C5-6D69-4288-ADE4-33AC40852908,5/26/2021,0.002
8FEB46C3-9DBC-456B-A12C-449E9F5A5BED,9/7/2021,0.594
BB76F9B2-B0CD-4583-982A-4C9218CDAF45,7/19/2022,0.928
5906D54C-AA86-4A1F-9555-54BFAF9381FF,8/30/2022,0.985
B85CE798-0868-452D-B74F-75C94F6E65A7,6/28/2021,0.889
AA4FDA65-6D9C-4384-9671-95DBC586D94C,7/9/2021,1
09B7DD7D-6B18-4D51-BE8A-BDED2940ED89,6/8/2022,0.011
5A83DC6E-7597-49CE-8C44-DA9D88D1A37B,8/16/2021,0.98
7F9657E4-ACCB-4DFF-B987-E555D684246B,5/31/2023,0.0005
92BAC917-9EFA-4980-B379-E5731F1C6C21,6/9/2021,0.244
C588E4EC-63EF-4F34-ABA7-FA9CD4A1147C,6/10/2021,0.144
6DAF0203-BF92-4C0D-8A99-07DA3111AC87,5/28/2021,0.001
F64DD7CF-664F-49EC-BBAD-15E67A7F1F41,8/9/2021,0.948
F3BDE009-DE9A-4D1F-B5BA-18A9A833A168,6/13/2023,0.163
E5624A09-8608-426A-8F5A-2DB6DE39FDCD,8/1/2022,0.8415
CD5AAD24-0407-4C0C-A82C-3DEBAD5D0D9A,7/8/2021,0.967
13B7244B-A8EE-40C4-9860-54D8EFEBECC0,6/20/2022,0.26
B889FEA4-6E34-42FE-8ED0-5D4879AB9F1E,5/28/2021,0.005
3D57BD94-EC52-426F-8891-64812C16EB4A,6/12/2023,0.313
8B1F20F2-3B9B-4763-BBEB-6769A85ED9F7,8/22/2022,0.996
7783778A-0F5F-4AB7-B087-80F340E715C0,6/7/2021,0.048
A17DF36F-F9EA-494E-832D-AF18C51833D6,7/21/2023,0.959
44872168-A03A-4F5E-AAA6-25C9D9F6E6D5,8/9/2023,0.949
43A97F8B-49C9-41B8-8E09-26C185A4D777,6/30/2021,0.991
D323E4EA-CECC-4E09-AB56-33B447555AFD,8/17/2023,0.968
4E3D8861-FC24-4A91-B2CE-4ED027DB132D,6/21/2022,0.201
AB6B964D-02E1-4E4F-A182-5B71B9FAC209,7/7/2022,0.939
C98A1AB3-2BD0-41F7-9420-64361842F4A6,8/10/2021,0.992
B8BB4A80-6EF8-49A5-88D6-6ECBA33F47D4,8/9/2023,0.9935
D50BD3E7-C423-4E8C-A7C3-74263C4D9C3E,6/28/2022,0.62
C34939AC-3ACB-46E5-BC50-89553B0D22D2,7/22/2021,0.998
7352738D-3F62-4AC0-B65E-BE04265C6C8D,8/9/2021,0.9975
1534FDAD-1C17-450C-8882-C5F03BF31E2B,6/28/2022,0.382
8470D38A-56E3-4D10-9701-C86369764107,6/29/2021,0.641
F0DEAD00-9583-4D94-91DD-CFEF2766D16F,9/11/2022,0.5605
0DE52220-ACA1-46F8-9A77-D52746A4125F,8/10/2022,0.999
5E830E39-151B-4225-8B36-DE26606AEAE8,7/7/2023,0.911
FB3187D8-FA72-4637-9D44-EF976632BE6E,6/22/2022,0.438
BA8C160C-9E2A-43AE-8C84-1DBFD5B130C1,8/17/2022,0.9915
DC5A3A0C-103A-4DAB-BB2C-716F949681A7,6/29/2022,0.854
