StoredCropID,PlantedCropID,StorageBinID
70A4250C-1C2D-4D0F-8C38-C29F08AEFABD,0DF0B5E8-1D67-43E5-A16B-94ED8B723ECE,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F
DA7DB87A-3E68-4884-8DC3-728279AAEB64,6DAF0203-BF92-4C0D-8A99-07DA3111AC87,CBB70A16-C82B-42B2-8620-216E3158C9E8
92898CC1-63E9-4E71-8A37-A05FE2476A15,45E46658-D06D-4364-BA07-C4E582D5BBC8,C3931881-9887-4A77-81D4-16C30571BE18
4D2DCFC6-5463-42DE-AEF7-39FC56397CBF,EC644B7D-D07E-43CA-8AE7-73600AB0BCFE,00C6123F-413E-4BDB-9E83-8DE289DD0F8E
71BAA668-2D69-46B1-A726-772E5E93B573,DDA95036-FA80-4A1D-B7D0-4C122C17DF3C,4AA523AA-163E-460A-BA6B-20C2D25E057D
41F4076F-CE9F-40A6-8F7D-35393DABBACE,BF603064-7174-4568-87E0-58E4698AF5C8,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8
D9DE3786-76A4-4152-873D-8E1AC68FCEB5,578AF485-54E4-4AC4-8597-B81150AFEC95,53107F3E-4308-489A-B298-80D55583C4CB
6F1E6010-45FC-4D05-80F6-14A071650CFD,F969E212-9FE0-4103-90A6-8527F3E3D9AC,4AA523AA-163E-460A-BA6B-20C2D25E057D
200EA14B-B16F-479C-B0B0-0A5B91509BC1,0DF0B5E8-1D67-43E5-A16B-94ED8B723ECE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC
398FE040-D207-4517-9029-E00451A00256,0E785177-C69A-4D73-A4B6-24BD64223F5C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
C082DAEE-2503-46FD-BD2F-CDED46486A51,FB9C76E3-5C54-4CDD-918D-9703090BFD5F,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
4C84117D-FCB0-4608-A508-77F279B59660,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F
56305DE2-B69C-4890-AAF3-834339216190,2E975117-9F9C-4B57-9C96-4264268FC5AF,F45EF324-714D-4015-B88D-A46D537D515E
39BEE8A8-4861-4AF0-8368-CDC4F5FB0701,C4D363DE-3C9B-440C-AE8A-4BBA4F6CBDEF,F45EF324-714D-4015-B88D-A46D537D515E
943261D3-BB83-4248-AC63-E2B1D3679D3E,D5313EA5-3E7B-47F9-A587-9741E9D9EFBD,F45EF324-714D-4015-B88D-A46D537D515E
C521B357-7BF6-44EF-9CE1-FFAC3F09900A,7963F7A2-EAC3-4188-BDD9-B47E1E18D4A5,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304
3E39A094-2B0F-40B8-98DC-8181BF996FAD,A0860615-E886-46D2-8F44-D55E80A297A0,D972369C-3F07-40F6-87CA-57A58041C0E4
5E2DEBC1-D436-4B96-A614-A6171FE39F2C,51D1375E-002A-4334-9381-DF44BA396845,5DC5AB71-1D4D-48A8-A932-26D126E8EE3F
287E023F-66B2-499E-97CD-3E01B70ACAC3,8170F2D9-899D-4A99-88D1-3E282CBBA3EE,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC
72C643CC-521A-44D1-9668-BD7FF3A3A545,2E975117-9F9C-4B57-9C96-4264268FC5AF,D972369C-3F07-40F6-87CA-57A58041C0E4
0135300F-5333-40FF-9756-C9571E7EB254,C4D363DE-3C9B-440C-AE8A-4BBA4F6CBDEF,D972369C-3F07-40F6-87CA-57A58041C0E4
C8CE76C7-7345-4A6E-B84A-3F4B2D58B629,D5313EA5-3E7B-47F9-A587-9741E9D9EFBD,D972369C-3F07-40F6-87CA-57A58041C0E4
6E394ADF-DA07-40DC-8A84-D232577AEF28,DE7CAF3B-0A9F-43B4-8240-C3BA9BDDC0AC,67E33E3B-3EA0-4D14-ADB6-7C7297A7176D
B0AA240D-4406-4CC6-A76A-73E3733C47A4,7963F7A2-EAC3-4188-BDD9-B47E1E18D4A5,7EE955B1-E87B-41A2-8653-4AEBF683AA85
10EC22AD-A764-43BD-A5AC-23A66A9F711C,A0860615-E886-46D2-8F44-D55E80A297A0,F45EF324-714D-4015-B88D-A46D537D515E
9E9F1516-91EB-4335-B14C-0688D9DE15E9,D4169045-2FE2-4A1A-8AC4-DA43EFAACA96,463E3EBD-9B59-40F1-BC1E-FFF19C54937A
1FEC0FA9-F2EC-42E9-8113-EC0F6A41DFA1,B39523A5-8840-4831-9241-D62C74F405C6,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D
15BD7C98-0830-4693-9FB6-D95BD454875A,51D1375E-002A-4334-9381-DF44BA396845,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC
3755FDD3-3FC6-41D7-8FE5-8C2A18A2DB9D,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,1083FBED-936D-4509-9FA2-22CF8105F6C0
231B57AB-5634-4909-8931-9FE360759E4B,A65C3221-D0AA-4301-8AF4-4C691A3C6AAB,850202B5-4A09-4ADD-B19A-971AE893CA86
B3609210-BE8A-4D32-BC58-B8FA24ACE8BE,C98A1AB3-2BD0-41F7-9420-64361842F4A6,3515F29F-F26F-482C-B666-C30A645E7343
BBEF5D64-2DDD-4E2A-BF6B-3D024D3DE183,7C400544-9B08-482F-B261-C91C4D39A059,C885548C-076B-417C-A3CA-9C8BDDC94E4E
CDE68720-019C-4E1C-B105-01B5CC67CB64,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,F43041E7-FADE-48A0-BF44-4810E6DA9F23
79A173E6-567A-4350-A66A-B764BB04B6EB,82E5F4E9-560E-4735-B284-0EB49DE01C6E,F5C10BC2-1E11-446F-9137-4A78F3662889
4F261446-235F-49FE-9EE4-136661108927,7D235221-0549-4FCC-83C2-E974008DC1E4,D972369C-3F07-40F6-87CA-57A58041C0E4
82C251AD-3037-4A8E-B82A-C80C8F04F868,9FA22D81-02F9-4311-A429-16C526DE45A7,60E535A0-68AB-42AF-A3B7-2A14246D55BC
62E0A6D0-2715-49DD-BE39-76269820EE2D,9FA22D81-02F9-4311-A429-16C526DE45A7,7AA7F9FC-A0F1-4E0E-ABEB-79F33EFB7FDC
DEE459F0-3B4A-48D2-B5DA-6BF83AD7BE25,82E5F4E9-560E-4735-B284-0EB49DE01C6E,1393EA96-CA2C-4704-A51C-59F50F701BB9
D0E66407-1ECA-4237-B996-77139744855F,E8F939E6-6CF7-44A6-9053-E81515FFDE3B,850202B5-4A09-4ADD-B19A-971AE893CA86
ECD2151F-115B-4C78-97CB-4D999FDCE8D8,678859A8-F705-4F29-8BBC-2BF2E86864AC,1393EA96-CA2C-4704-A51C-59F50F701BB9
7CF539F0-C698-44A4-BD7D-DB4F9ABFA366,678859A8-F705-4F29-8BBC-2BF2E86864AC,F5C10BC2-1E11-446F-9137-4A78F3662889
B180CA83-2E81-43EF-BB14-BDD186159F31,678859A8-F705-4F29-8BBC-2BF2E86864AC,67E33E3B-3EA0-4D14-ADB6-7C7297A7176D
0AF37AA2-C5A1-4AC1-B540-393F976A27A0,D60491B9-4479-4455-85B0-E09EF961FB6C,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
02AF2630-572B-4861-BA2D-F33E14A3EBD2,108F9567-C559-4CEC-B638-F20F0114FE15,53107F3E-4308-489A-B298-80D55583C4CB
5A6DAA61-2A6D-4489-AA7C-90D7107C6AE8,6D34487E-1254-492C-9BFB-788EC4979D70,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2
BD6F0DBD-04B4-458B-98E8-FDD79B410893,2E975117-9F9C-4B57-9C96-4264268FC5AF,60E535A0-68AB-42AF-A3B7-2A14246D55BC
75B93F40-E04C-4DA2-9DB5-AF332583EDE4,77B6A640-D85A-402D-B895-16C8C85C668D,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD
C055DDCB-5D48-468C-B397-01CE29774A62,A07B6FA1-ED0E-4BAF-8DB0-27327040E4EB,3515F29F-F26F-482C-B666-C30A645E7343
95DFAB54-8746-43FA-9BCA-5F36096EBB1B,A9750D60-EDF4-42AD-AE7C-FF24D9BC4FB4,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D
151E94FD-B43E-41F2-A65F-AE2690855BA6,281BCE93-70E2-4DB0-97E9-0EAD14BF34AB,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2
B6B1504B-0454-4190-8D86-1194A33EAC2E,8D82C7E8-5157-4E6D-988D-58BBA2975127,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304
2AFC8BC3-C6AE-4368-8EDA-7A9791F39AAE,B51E6389-9C7F-4539-BE77-47DA00C83BD7,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304
1B981809-2786-4937-B60C-92790E50B9F4,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,549B9F6B-B2E8-4EC2-B14A-897C7ADCB280
04BA96ED-B3FA-4486-A6B4-15D42DD51FF8,7D235221-0549-4FCC-83C2-E974008DC1E4,F45EF324-714D-4015-B88D-A46D537D515E
5E40D669-CA2D-4000-89B0-C49747EED311,9FA22D81-02F9-4311-A429-16C526DE45A7,A83BE29F-3278-48BC-AB48-2FFB06EC94D9
46F9DF0E-F441-42A7-B7C3-A7183C4AE64D,51D1375E-002A-4334-9381-DF44BA396845,A83BE29F-3278-48BC-AB48-2FFB06EC94D9
6065BE01-52EC-4ACA-917C-90F1C2965C85,24BF32D7-5962-4C80-A936-BCA04943FE42,850202B5-4A09-4ADD-B19A-971AE893CA86
6A338564-7BBB-4384-A6A9-60077623C32B,9077DD82-35F7-494B-AB84-36A91E0CFA31,1C96E18A-82CB-4D18-9AD0-F30AD5E39AE4
BFD92AF1-B09A-43B5-98C0-FC4F668CE907,A8C4635B-C770-44D6-A78F-FD1E3E9A6C3C,9D99996C-7B13-4B34-8FCB-29339F018231
0052B6BB-8665-41E0-9F8E-5692D620079F,B6E1D69E-D771-4639-B393-71AA28824B70,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
1018C80A-8EE9-4F9B-9A85-E3121B960D38,B6E1D69E-D771-4639-B393-71AA28824B70,F06697E3-F6C1-41B9-BE11-F3ABF450DBF8
E48CF71F-191B-48E0-9BE1-72B2E91520C9,A07B6FA1-ED0E-4BAF-8DB0-27327040E4EB,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
1707AD7F-5CA1-418E-92D8-CB176252AC6B,8FEB46C3-9DBC-456B-A12C-449E9F5A5BED,CEEDEE6A-8397-46FC-BCDD-4867A4EBB304
FBDD757B-EE9D-4A02-9FCE-2A7238882E52,7C400544-9B08-482F-B261-C91C4D39A059,A94540EC-D15B-4F52-A7FB-256620A9B1CE
1E75168C-0C27-43D6-B129-A02009138DB0,7C400544-9B08-482F-B261-C91C4D39A059,A4DD6DFA-4CCE-42FC-90E1-C720ACD70F2F
5AF32244-0BD1-436C-8484-150D08D3EF2B,FF95CB7B-F65C-4685-9016-D1A8C6A8DAD2,F5C10BC2-1E11-446F-9137-4A78F3662889
901C2B92-7DE0-4EAB-B32F-63AFF5A8E76A,10C1893A-1E1B-476E-AE5C-27926EEC41EA,85EABD3C-653A-4BD2-BAD6-408E88A1AB65
4AE4B810-2C5E-4B45-8AB8-6FACB72714EC,B3AD1A26-870C-4B60-8C31-0ED8CB0656F3,5D1D33D1-DDDA-47C8-9FA2-B7D496D9043B
6ED57B4F-AEA4-4514-B78D-B83B7C54FA79,7C982FCC-CAAE-425F-BB43-54E7D2D38910,E086BB5B-1608-46B2-86A1-8A7ADA1AD99D
EA722B9C-43F1-44ED-9E6C-7103F14F10FA,F0870878-9B4E-4918-BF6C-69BE2E6D2D63,D972369C-3F07-40F6-87CA-57A58041C0E4
6F8FAB51-CB66-4534-90CC-5B19E84F67B2,7C400544-9B08-482F-B261-C91C4D39A059,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
CF444200-CBEC-48D3-B30A-023D81066857,FF679951-A88D-4DF9-A720-B65C134D76CD,3515F29F-F26F-482C-B666-C30A645E7343
7216A921-5BB2-4687-B8E2-8710EB550F96,624B4B10-4667-40A4-B320-80889DB351A7,BBB2CD39-21C6-4EC7-BD90-1A60E837A1A2
141FD7D7-D393-463F-B7AE-B73CE86F22BA,8FEB46C3-9DBC-456B-A12C-449E9F5A5BED,6BDAC70B-7B08-437F-9911-73C1E1D5C6D0
8F981C41-B79F-4FD0-9AEB-5206DE86D5B0,FF679951-A88D-4DF9-A720-B65C134D76CD,463E3EBD-9B59-40F1-BC1E-FFF19C54937A
ED46C53D-8A83-465D-B205-0B5B8E172DD7,AA4FDA65-6D9C-4384-9671-95DBC586D94C,6BDAC70B-7B08-437F-9911-73C1E1D5C6D0
E399FB75-5FEA-4B26-B50D-9855BF33BA39,BF8C61F4-6B35-4B9B-A5E2-F939F5C197AB,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD
DD786F98-0238-44C0-A119-2BBD0984DED9,FF95CB7B-F65C-4685-9016-D1A8C6A8DAD2,1393EA96-CA2C-4704-A51C-59F50F701BB9
3306504A-4402-4B72-91CD-34BA1970E069,10C1893A-1E1B-476E-AE5C-27926EEC41EA,821B160A-DEDB-4819-ABDD-75A0F16BB803
45653BEC-A260-490B-BDA5-66214DEAFC11,B3AD1A26-870C-4B60-8C31-0ED8CB0656F3,9D99996C-7B13-4B34-8FCB-29339F018231
4BAAE53B-3073-459F-9275-49350F919C12,D9202DD3-74AF-4034-80AE-8C02D592CD03,8B0BDE5C-5A77-4542-9EDF-EA6BB97235AD
6E835E33-BD1D-4258-99F9-459EDC73236C,7C982FCC-CAAE-425F-BB43-54E7D2D38910,CA589255-21D9-41A2-B6EB-B3A6B502F4CF
4EFDBF2C-91A9-4D15-A694-12F50292DEBB,F0870878-9B4E-4918-BF6C-69BE2E6D2D63,F45EF324-714D-4015-B88D-A46D537D515E
06F8F17C-3A92-4AF1-B886-3C094718DC67,24BF32D7-5962-4C80-A936-BCA04943FE42,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
2FB48E7B-0F17-4237-9CF7-33531827AA23,BF8C61F4-6B35-4B9B-A5E2-F939F5C197AB,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
99BD2195-251D-4202-80ED-2766D8048966,752B9F46-DE01-4231-B9D9-81D6AEDC4814,F5C10BC2-1E11-446F-9137-4A78F3662889
B546E6B8-BFB3-494C-BE61-12FB365C121C,BF8C61F4-6B35-4B9B-A5E2-F939F5C197AB,702FCBAB-9BBB-4838-9667-B187E81CC3E9
3452BDC4-B097-4222-B724-96EFE751B6DA,B7F8BEB2-D39D-48FD-9E1E-D74E46071919,CA589255-21D9-41A2-B6EB-B3A6B502F4CF
BD30C93A-BDAC-4085-8397-0BF53E0E556C,5112BECF-DD48-417E-ACFE-E4A175C8B9A2,4CE9573E-6FE1-4E49-83BC-2207E05ABA99
A3EF8DED-147B-42FD-B4B6-38BBBD85326A,3C9AD93B-E186-4AF7-927D-F9787E48F6F1,248BD796-A7F1-481F-8F8C-31E5441BBDF1
0600FC03-CAFE-4622-9F73-E776C8A67A4C,24BF32D7-5962-4C80-A936-BCA04943FE42,2534CBD7-4F2B-4B48-BD85-D72F0931C79F
39C9736B-1CBE-4D8E-AE16-ACE66AADD774,2B0C33A0-4D58-49C5-8595-9BC9DB0A0546,CDD6B015-F84F-42DC-9C5C-3C14A84E11ED
88517611-3A66-47DF-8BFA-B4FD439B776C,752B9F46-DE01-4231-B9D9-81D6AEDC4814,1393EA96-CA2C-4704-A51C-59F50F701BB9
630C0A6B-BAAC-4482-BDB9-E1F8045EEC40,624B4B10-4667-40A4-B320-80889DB351A7,CDD6B015-F84F-42DC-9C5C-3C14A84E11ED
C70B2B86-F2AD-4B58-9FDC-96AC498C2C5F,E2B76BB2-C8AC-4F88-B002-57C5D8F09F76,85EABD3C-653A-4BD2-BAD6-408E88A1AB65
76E04918-0029-49DE-A878-9799DD2B417D,86119D36-9A61-433E-9FF6-F118DF185E09,248BD796-A7F1-481F-8F8C-31E5441BBDF1
95950306-E36A-490D-9203-1E591E13D08A,F0870878-9B4E-4918-BF6C-69BE2E6D2D63,60E535A0-68AB-42AF-A3B7-2A14246D55BC
6476C31C-4320-451D-A5AC-E71E2D204758,3A83973D-E88B-422A-8320-1669838EDC85,CBB70A16-C82B-42B2-8620-216E3158C9E8
94906800-192A-4F9E-8049-7BB883B56A31,B3AD1A26-870C-4B60-8C31-0ED8CB0656F3,102E61E0-C10D-49BA-9644-22758FF2E706
22ECE2B2-CE98-416A-953F-A17DEDA6BA2B,D3BEF538-107B-4B5A-84B2-ADD4F4070E3F,698ECD5D-26E5-4F95-A1EC-2632A959FE45
A430237F-2724-4245-A888-D4AF0553A060,F7DDD990-400C-4DC4-8821-235D0E99B174,463E3EBD-9B59-40F1-BC1E-FFF19C54937A
8ABEC648-CF26-4DDD-A557-0CACD3D2BE5E,44112609-8695-46E4-BE1E-3B0D866FAB61,CDD6B015-F84F-42DC-9C5C-3C14A84E11ED
A39EE7BD-B5CF-4513-ADBD-448502E22266,B48F4558-9E49-4462-8BC8-B3B11076E51D,C9B963AD-16DB-4B03-BA10-020E9D87D31F
5D7820C3-8995-4D9C-AD1E-75B9269DA4A0,B3AD1A26-870C-4B60-8C31-0ED8CB0656F3,0A512D49-73BA-4DAB-B532-C990A175793E
24EE98AD-F325-4BF3-AA25-A15292F4736D,3F0AF2E3-52FB-41A3-8915-9C9BF9549F89,4CE9573E-6FE1-4E49-83BC-2207E05ABA99
FA6CAB65-2276-42CA-8B6C-A853446DAD7F,D3BEF538-107B-4B5A-84B2-ADD4F4070E3F,1C96E18A-82CB-4D18-9AD0-F30AD5E39AE4
70F1288E-D223-4747-950C-0EF44DFAB760,23E0693F-6D27-4328-BCB2-0BC863A0D47D,6BDAC70B-7B08-437F-9911-73C1E1D5C6D0
9A2CDFE6-3547-4C44-A25E-CD22AA8E6EF8,1746C2BC-D404-4927-A7E9-0301F176009C,8021228A-137D-4E66-897F-3E1CD15ED193
090DE010-D8EC-480C-8134-41A382589957,4B97CDFB-F903-45F1-B7CC-C0207C8728BC,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
643FDA47-E142-4A97-BBC1-2CF4DC3BC997,9A09EF78-3A8F-4093-820F-0154D855E1DA,698ECD5D-26E5-4F95-A1EC-2632A959FE45
C22CCE03-999E-49AB-8FAC-70B5FC8C98D5,457B9C83-3135-46C0-9532-0AD855B8618A,4CE9573E-6FE1-4E49-83BC-2207E05ABA99
E13489D4-EB24-4D94-83C3-37EF3D497CA9,556EE5A7-B11A-44BB-92E5-27C7CB892BBF,CA589255-21D9-41A2-B6EB-B3A6B502F4CF
2354BC5B-98F9-413A-88B6-404D00ADEA5A,C588E4EC-63EF-4F34-ABA7-FA9CD4A1147C,BA68CA6D-89B5-47C5-AB02-13DFCCFA62A7
C5FB3D55-2C83-4EA4-AA7C-F8C8F06AEDD3,B7BB73F8-84C2-426F-B863-81CE18918663,248BD796-A7F1-481F-8F8C-31E5441BBDF1
443FC7A2-4879-41CD-99A7-249F5A18BF13,26971144-4C3D-4EE6-A891-D31511287630,3515F29F-F26F-482C-B666-C30A645E7343
4C9A5A48-6ED1-4186-8595-887D51926D66,556EE5A7-B11A-44BB-92E5-27C7CB892BBF,1328484A-50E7-430C-8304-25BC14FC8F24
38C22122-4787-4C55-83C4-CDEB35B39BE8,93C5B8D7-5E32-43AC-9300-4B7236A3D8A7,85EABD3C-653A-4BD2-BAD6-408E88A1AB65
1DB87A33-DCED-4B22-B5BF-A6B5FB941AF0,C588E4EC-63EF-4F34-ABA7-FA9CD4A1147C,C9B963AD-16DB-4B03-BA10-020E9D87D31F
007E4874-4AE2-46A2-8428-B2060E17512B,B7BB73F8-84C2-426F-B863-81CE18918663,E5279A49-1359-4DE3-A79D-9545A295B56C
E8DD46BE-4BD2-4CD5-A9C8-97F3DF9E32DA,23BF150E-2664-4443-9170-6F94E1083A32,1328484A-50E7-430C-8304-25BC14FC8F24
F1E6E3FB-6A8B-4EB4-BBD6-A8997D0423BB,F64DD7CF-664F-49EC-BBAD-15E67A7F1F41,698ECD5D-26E5-4F95-A1EC-2632A959FE45
932AB2E7-792E-401C-9D01-C4E42C00C92F,6F3E84C5-6D69-4288-ADE4-33AC40852908,4CE9573E-6FE1-4E49-83BC-2207E05ABA99
85850C07-0C23-4877-AB6E-B111780D0A91,AE617946-91B7-415F-9682-659229E1ACF5,850202B5-4A09-4ADD-B19A-971AE893CA86
9A781EA7-B34A-440C-B2B6-1A6C466559B9,E4B26D6F-9A8A-406F-B6BD-AF7A29D5D59A,702FCBAB-9BBB-4838-9667-B187E81CC3E9
E0B5E361-7C0A-4812-BC34-E89802D7CD4F,9A3DC1E1-7C90-42EB-BFD3-D1A15688FEC9,A94540EC-D15B-4F52-A7FB-256620A9B1CE
DDF8F29C-6C33-4A44-8C62-9092D4C9798F,9A3DC1E1-7C90-42EB-BFD3-D1A15688FEC9,A4DD6DFA-4CCE-42FC-90E1-C720ACD70F2F
B40B1BD2-9349-4665-9FA9-9CC0D6E419F2,8F16E4FB-AD6C-4499-9E25-6DE48686D638,CBB70A16-C82B-42B2-8620-216E3158C9E8
4EDD256F-D7E5-4DAF-BA42-241291F35244,74F617A4-0F3C-45C0-8CF7-A2308BB30593,77A6D08C-617A-494C-AFDE-F931AF89A2AF
A00A2205-F17B-4A87-B14B-0652DAA1E648,B7BB73F8-84C2-426F-B863-81CE18918663,B75B0997-9DFA-42F4-9E17-13DE0A71D0E7
0F494AAA-FF8B-4E33-B398-0BB478917C94,014CE30F-9008-4B41-A05A-15CCD5045F9A,702FCBAB-9BBB-4838-9667-B187E81CC3E9
07106AF1-176C-4BBF-9C48-BC1EE638AD68,014CE30F-9008-4B41-A05A-15CCD5045F9A,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
76037721-B493-4BE4-BA38-0E53508EE603,95A9AD2F-EEBA-446F-B219-82F1BAF21E1E,880592A7-AD53-4F66-A176-CEFF504ADDCB
FC0D3F29-9D18-408D-8ADD-29C446A6F6A9,95A9AD2F-EEBA-446F-B219-82F1BAF21E1E,99820B8D-A4BF-4AFE-9E80-12BB0015F15C
4ECE359C-1293-4818-B775-2FE348428865,43F7E344-C0F4-4C28-86BC-DCA8769007C4,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
816C6FFE-A3BF-424E-8CC6-3CDCD4F58D93,7EFB5BB0-38CD-407D-B515-2D33A5E10CC6,A94540EC-D15B-4F52-A7FB-256620A9B1CE
973ABC63-36DE-403F-95F6-22ED821FA892,7EFB5BB0-38CD-407D-B515-2D33A5E10CC6,6A0E2BFA-5702-4319-AFFA-CD4513059A2C
5BDF587A-EF92-44E7-A7EA-C915EF68A9EA,964A9402-5FD5-42F5-ACD1-128095BA70C6,880592A7-AD53-4F66-A176-CEFF504ADDCB
5ECA7964-8707-4D76-A9E8-EE5AB7D13F32,94DD0DFD-730F-4E14-9ED7-A11954CC6990,86FE4C12-AD01-4D21-92C7-4922BBB3BFEE
8BF80721-577C-4CB0-B28F-2EE64301F766,BF672784-5C84-4EB5-AD86-A333F9B3C1E4,B75B0997-9DFA-42F4-9E17-13DE0A71D0E7
8303A308-12C2-41AA-A0CE-FE988205DAAA,6F3E84C5-6D69-4288-ADE4-33AC40852908,77DB9112-040F-4D63-B6A2-6CF92EFC22E6
D3805728-BFB4-47B6-9D23-0892B83574E6,E4B26D6F-9A8A-406F-B6BD-AF7A29D5D59A,3C27C1E1-AF68-4DC7-87E1-06FCE480A4F1
83BC0D01-E30B-4415-9715-7644AC4F1A7F,9A3DC1E1-7C90-42EB-BFD3-D1A15688FEC9,6A0E2BFA-5702-4319-AFFA-CD4513059A2C
F98F3468-FB3D-419A-B655-777A8EABCB4A,8F16E4FB-AD6C-4499-9E25-6DE48686D638,07388574-824F-43A9-90F5-15D6AD36B694
A939F448-8EA0-4576-BFB3-A940E2849FBC,CBB91060-B3D0-4CA4-B2A0-82F48552C830,009A2D74-03C2-4F29-ADA1-1FD06A32C9BB
DA5A6305-FF18-4164-B9E9-E030527B5126,B85CE798-0868-452D-B74F-75C94F6E65A7,60ED1926-7400-4A76-A86F-8C3B543C3AE8
99C343D3-D0FE-4A14-865F-DDBA14F07C09,C6B224B7-C627-4B23-92C6-80FB05055C42,0982E740-8C1E-4F0E-9FC7-E9A41FA93655
0E5AC310-E562-4943-BDAB-7F0C1735F556,999E3CE1-0B84-44AF-90EF-CCCD3B6BECE7,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579
68D436FB-914B-4774-BF44-335A335C195A,74F617A4-0F3C-45C0-8CF7-A2308BB30593,482E3547-0139-4B56-BB5E-8557F2066036
9DA8FEA6-28A4-46D7-8D30-FB814ACA356B,1C3227D7-C6C3-4201-8E6D-C40B7E727EAB,833F6456-5B2C-4BA3-8DAB-2BEA1EB57579
87C79BB6-7C52-4FC4-8B20-42958CA752BB,95A9AD2F-EEBA-446F-B219-82F1BAF21E1E,102E61E0-C10D-49BA-9644-22758FF2E706
267C3616-F27E-447F-B9B3-2CA04B002E99,5741C878-C258-4C0F-A716-56E3473CE0E8,B3867ECD-B328-4867-933B-DA0A5E5A248B
4A6EA57E-49EE-4FE5-8F0C-177D62F76D39,43A97F8B-49C9-41B8-8E09-26C185A4D777,BA6CAD63-86E8-4215-B513-F4FB23FC4D76
ADFD0A67-9F4F-4855-8475-B5802068A665,7194749B-600F-4414-BC57-996FA9AB8BEB,C18C7D47-DEB9-4E87-BAA2-991DE7D83410
71CBF694-5E28-4DFF-A447-F87C3029EB9E,2613140A-39C3-4A4C-B12B-43F5BA0DA0CC,BA6CAD63-86E8-4215-B513-F4FB23FC4D76
8699629B-4370-44DD-AECA-534252FCFF9B,7EFB5BB0-38CD-407D-B515-2D33A5E10CC6,51B70068-E324-4E3F-A562-64F099C8063A
7A4EF122-AFD9-4E70-AC3C-00E20C956AD7,964A9402-5FD5-42F5-ACD1-128095BA70C6,BA6CAD63-86E8-4215-B513-F4FB23FC4D76
A19F030D-FE03-4CF3-807D-7CDF31499F4C,94DD0DFD-730F-4E14-9ED7-A11954CC6990,2534CBD7-4F2B-4B48-BD85-D72F0931C79F
AB6EC1FE-FB7F-421F-8B1C-32EC18518B9E,26971144-4C3D-4EE6-A891-D31511287630,77DB9112-040F-4D63-B6A2-6CF92EFC22E6
E4E25798-D9ED-444E-8898-A176F9651564,43A97F8B-49C9-41B8-8E09-26C185A4D777,C885548C-076B-417C-A3CA-9C8BDDC94E4E
C630697B-72F0-4796-9E64-616DFD7DD151,6DAF0203-BF92-4C0D-8A99-07DA3111AC87,24486431-253D-4BD1-9401-A4A535E1319D
20BF3E3B-3A71-45E1-B9E2-1D9ED73FF329,64ECA010-CD1A-43FB-A36B-788022CF60B6,702FCBAB-9BBB-4838-9667-B187E81CC3E9
D7EDC0A7-087B-459F-B636-02B63899283E,2613140A-39C3-4A4C-B12B-43F5BA0DA0CC,EE214C88-3915-45AD-A3B3-0416E60D26A5
48B3FD11-68EA-416D-B263-E2EE4518CCAF,2613140A-39C3-4A4C-B12B-43F5BA0DA0CC,7CC8C608-716C-4B5C-9F13-263A888DAC0F
AF1A40C6-997C-4931-BF2F-5496A301EABA,3FE4DEC5-F4B3-401C-934B-12F74221D942,415FB915-E89D-4FDB-9403-44D747D7FA0E
2DBD1609-6C44-4260-BA7F-99378AFD620E,F19C02E0-DE09-473A-A2EE-198BED7C463C,F0D477A9-02D3-4754-95E1-F02D9D4CC01B
120F294B-C9A8-4904-8346-72E11C0FBF76,CB0CDA67-594A-4DA5-A72C-D5B2E9A6E6C4,880592A7-AD53-4F66-A176-CEFF504ADDCB
